Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,create_date,version,GEO_Accession (exp),source_name,tissue,chip_antibody,Library Name,sex,cell_type,cell_line,Individual,isolate,AGE,Cohort,common_name,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),genotype,Experimental_Factor:_immunoprecipitate (exp),Developmental_stage,Organism_part,ENA-FIRST-PUBLIC,ENA-LAST-UPDATE,disease,Scientific_Name,sample_type,Experimental_Factor:_compound (exp),lab,donor_id,organism,metastatic_site,dev_stage,health_state,treatment,BIOMATERIAL_PROVIDER,BioSampleModel,disease_stage,Source,Experimental_Factor:_dose (exp),disease_state,hbv_genotype,antibody,external_id,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Sample_name,Submitter_Id,ChIP,AssemblyName,Broker_name,Collection_Date,geo_loc_name_country,geo_loc_name_country_continent,provider/strain,geo_loc_name,Library,Passages,chip_antibody_vendor,Experimental_Factor:_organism (exp),INSDC_center_alias,replicate,genotype/variation,ENA_first_public,ENA_last_update,lot,agent,genotype/antibody,Sample_id,strain,cell_description,infection,controlid,datatype_description,datatype,treatment_description,vendor,tissue_type,read_name_barcode_proc_directive (run),antibody_antibodydescription,antibody_targetdescription,antibody_vendorid,antibody_vendorname,labexpid,Protocol_description,protocol,cell_lineage,cell_sex,replicate_description,bio_material,Development_stage,cell_karyotype,developmental_stage/tissue,tranduced_with,treated_with,Experimental_Factor:_genotype (exp),cell_organism,cell,chip_target,Experimental_Factor:_sex (exp),replication,target,Experimental_Factor:_cell_line (exp),chip-antibody,clinical_history,Experimental_Factor:_cell_type (exp),geographic_location_(country_and/or_sea),softwareversion,specimen_with_known_storage_state,treatment/condition,tumor_stage,tumour_stage,type,Experimental_Factor:_OrganismPart (exp),lab_description,actual_read_length (run),affectedstatus,Experimental_Factor:_KNOCK_DOWN (exp),tag,antibodies,catalog_number,chip_antibody_catalog,chip_antibody_provider,Experimental_Factor:_developmental_stage (exp)
SRR5042920,ChIP-Seq,36,1528634016,PRJNA354430,SAMN06045819,1012446463,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2366002,Illumina HiSeq 2000,SINGLE,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2017-06-12T00:00:00Z,GSM2398533,SRP093636,2016-11-21T15:50:00Z,1,GSM2398533,Hep3B cells,,"anti-Ub (FK2\\, millipore)",,,liver cancer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5970404,ChIP-Seq,75,2936914875,PRJNA400050,SAMN07554529,1436121001,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3127730,NextSeq 500,SINGLE,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2018-03-08T00:00:00Z,GSM2753035,SRP116108,2017-08-24T12:28:00Z,1,GSM2753035,liver,pooled cells from hepatocellular carcinoma cell lines SNU398 and PLC/PRF/5,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5928795,ChIP-Seq,51,834325779,PRJNA398037,SAMN07500110,143691851,GEO,public,"bam,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3089108,Illumina HiSeq 4000,SINGLE,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2017-08-22T00:00:00Z,GSM2740926,SRP115303,2017-08-11T13:40:00Z,1,GSM2740926,HepG2_BRG1 CHIP-seq in shBRG1,,Anti-BRG1 antibody,,,liver cancer cell line,HepG2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GCA_000001405.13,,,,,,,,,Abcam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shBrg1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5928796,ChIP-Seq,51,1275450177,PRJNA398037,SAMN07500114,215348146,GEO,public,"bam,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3089109,Illumina HiSeq 4000,SINGLE,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2017-08-22T00:00:00Z,GSM2740927,SRP115303,2017-08-11T13:41:00Z,1,GSM2740927,HepG2_BRG1 CHIP-seq in shBRG1,,Anti-BRG1 antibody,,,liver cancer cell line,HepG2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GCA_000001405.13,,,,,,,,,Abcam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shBrg1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5928797,ChIP-Seq,51,961507335,PRJNA398037,SAMN07500112,190200178,GEO,public,"bam,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3089110,Illumina HiSeq 4000,SINGLE,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2017-08-22T00:00:00Z,GSM2740928,SRP115303,2017-08-11T13:40:00Z,1,GSM2740928,HepG2_BRG1 CHIP-seq in shNS,,Anti-BRG1 antibody,,,liver cancer cell line,HepG2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GCA_000001405.13,,,,,,,,,Abcam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shNS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5928798,ChIP-Seq,51,1244834928,PRJNA398037,SAMN07500111,203797348,GEO,public,"bam,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3089111,Illumina HiSeq 4000,SINGLE,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2017-08-22T00:00:00Z,GSM2740929,SRP115303,2017-08-11T13:41:00Z,1,GSM2740929,HepG2_BRG1 CHIP-seq in shNS,,Anti-BRG1 antibody,,,liver cancer cell line,HepG2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GCA_000001405.13,,,,,,,,,Abcam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shNS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5928799,ChIP-Seq,51,603171849,PRJNA398037,SAMN07500113,117579626,GEO,public,"bam,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3089112,Illumina HiSeq 4000,SINGLE,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2017-08-22T00:00:00Z,GSM2740930,SRP115303,2017-08-11T13:40:00Z,1,GSM2740930,HepG2_BRM CHIP-seq in shBRG1,,BRM (D9E8B) XP® Rabbit mAb,,,liver cancer cell line,HepG2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GCA_000001405.13,,,,,,,,,Cell Signaling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shBrg1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5928800,ChIP-Seq,51,1225376133,PRJNA398037,SAMN07500118,203237596,GEO,public,"bam,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3089113,Illumina HiSeq 4000,SINGLE,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2017-08-22T00:00:00Z,GSM2740931,SRP115303,2017-08-11T13:41:00Z,1,GSM2740931,HepG2_BRM CHIP-seq in shBRG1,,BRM (D9E8B) XP® Rabbit mAb,,,liver cancer cell line,HepG2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GCA_000001405.13,,,,,,,,,Cell Signaling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shBrg1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5928801,ChIP-Seq,51,912097821,PRJNA398037,SAMN07500115,161981701,GEO,public,"bam,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3089114,Illumina HiSeq 4000,SINGLE,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2017-08-22T00:00:00Z,GSM2740932,SRP115303,2017-08-11T13:40:00Z,1,GSM2740932,HepG2_BRM CHIP-seq in shNS,,BRM (D9E8B) XP® Rabbit mAb,,,liver cancer cell line,HepG2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GCA_000001405.13,,,,,,,,,Cell Signaling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shNS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5928802,ChIP-Seq,51,1728717165,PRJNA398037,SAMN07500116,281702896,GEO,public,"bam,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3089115,Illumina HiSeq 4000,SINGLE,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2017-08-22T00:00:00Z,GSM2740933,SRP115303,2017-08-11T13:42:00Z,1,GSM2740933,HepG2_BRM CHIP-seq in shNS,,BRM (D9E8B) XP® Rabbit mAb,,,liver cancer cell line,HepG2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GCA_000001405.13,,,,,,,,,Cell Signaling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shNS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5928803,ChIP-Seq,51,221651814,PRJNA398037,SAMN07500117,41586062,GEO,public,"bam,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3089116,Illumina HiSeq 4000,SINGLE,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2017-08-22T00:00:00Z,GSM2740934,SRP115303,2017-08-11T13:39:00Z,1,GSM2740934,HepG2_H3K27ac CHIP-seq in shBRG1,,Histone H3K27ac antibody (pAb),,,liver cancer cell line,HepG2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GCA_000001405.13,,,,,,,,,Active Motif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shBrg1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5928804,ChIP-Seq,51,1317703422,PRJNA398037,SAMN07500126,205264651,GEO,public,"bam,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3089117,Illumina HiSeq 4000,SINGLE,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2017-08-22T00:00:00Z,GSM2740935,SRP115303,2017-08-11T13:41:00Z,1,GSM2740935,HepG2_H3K27ac CHIP-seq in shBRG1,,Histone H3K27ac antibody (pAb),,,liver cancer cell line,HepG2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GCA_000001405.13,,,,,,,,,Active Motif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shBrg1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5928805,ChIP-Seq,51,839132784,PRJNA398037,SAMN07500125,140587000,GEO,public,"bam,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3089118,Illumina HiSeq 4000,SINGLE,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2017-08-22T00:00:00Z,GSM2740936,SRP115303,2017-08-11T13:40:00Z,1,GSM2740936,HepG2_H3K27ac CHIP-seq in shNS,,Histone H3K27ac antibody (pAb),,,liver cancer cell line,HepG2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GCA_000001405.13,,,,,,,,,Active Motif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shNS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5928806,ChIP-Seq,51,1044207915,PRJNA398037,SAMN07500123,171825962,GEO,public,"bam,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3089119,Illumina HiSeq 4000,SINGLE,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2017-08-22T00:00:00Z,GSM2740937,SRP115303,2017-08-11T13:45:00Z,1,GSM2740937,HepG2_H3K27ac CHIP-seq in shNS,,Histone H3K27ac antibody (pAb),,,liver cancer cell line,HepG2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GCA_000001405.13,,,,,,,,,Active Motif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shNS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5928807,ChIP-Seq,51,1082176956,PRJNA398037,SAMN07500122,161051977,GEO,public,"bam,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3089120,Illumina HiSeq 4000,SINGLE,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2017-08-22T00:00:00Z,GSM2740938,SRP115303,2017-08-11T13:41:00Z,1,GSM2740938,HepG2_Input sequencing from shBRG1,,,,,liver cancer cell line,HepG2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GCA_000001405.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shBrg1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5928808,ChIP-Seq,51,1297380942,PRJNA398037,SAMN07500124,196599228,GEO,public,"bam,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3089121,Illumina HiSeq 4000,SINGLE,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2017-08-22T00:00:00Z,GSM2740939,SRP115303,2017-08-11T13:46:00Z,1,GSM2740939,HepG2_Input sequencing from shBRG1,,,,,liver cancer cell line,HepG2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GCA_000001405.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shBrg1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5928809,ChIP-Seq,51,794305008,PRJNA398037,SAMN07500128,120599570,GEO,public,"bam,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3089122,Illumina HiSeq 4000,SINGLE,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2017-08-22T00:00:00Z,GSM2740940,SRP115303,2017-08-11T13:42:00Z,1,GSM2740940,HepG2_Input sequencing from shNS,,,,,liver cancer cell line,HepG2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GCA_000001405.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shNS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5928810,ChIP-Seq,51,1086380274,PRJNA398037,SAMN07500127,163371549,GEO,public,"bam,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3089123,Illumina HiSeq 4000,SINGLE,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2017-08-22T00:00:00Z,GSM2740941,SRP115303,2017-08-11T13:46:00Z,1,GSM2740941,HepG2_Input sequencing from shNS,,,,,liver cancer cell line,HepG2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GCA_000001405.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shNS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR572148,ChIP-Seq,50,2091533350,PRJEB6906,SAMEA2677850,1230057526,CRUK-CI,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",ERX531045,Illumina HiSeq 2000,SINGLE,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2015-02-03T00:00:00Z,SAMEA2677850,ERP006568,2021-10-29T13:49:00Z,2,,,,,DVL3-11#5,non-identifiable human individual,,,CRI3,,,,human,2015-01-29,2018-11-16,wild type,H3K27Ac,adult,liver,2015-01-29T17:02:59Z,2018-03-08T18:54:10Z,,Homo sapiens,,,,,,,,,,,,,,,,,,SAMEA2677850,Cambridge Institute - Cancer Research UK and University of Cambridge,2015-01-29T17:02:59Z,2018-03-08T18:54:10Z,public,E-MTAB-2633_rev:CRI3,E-MTAB-2633_rev:CRI3,,,ArrayExpress,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fresh specimen,,,,,,,,,,,,,,,
ERR572151,ChIP-Seq,50,1761829450,PRJEB6906,SAMEA2677889,1053019879,CRUK-CI,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",ERX530973,Illumina HiSeq 2000,SINGLE,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2015-02-03T00:00:00Z,SAMEA2677889,ERP006568,2021-10-29T09:22:00Z,2,,,,,DVL3-11#8,non-identifiable human individual,,,CRI8,,,,human,2015-01-29,2018-11-16,wild type,H3K27Ac,adult,liver,2015-01-29T17:02:59Z,2018-03-08T18:47:35Z,,Homo sapiens,,,,,,,,,,,,,,,,,,SAMEA2677889,Cambridge Institute - Cancer Research UK and University of Cambridge,2015-01-29T17:02:59Z,2018-03-08T18:47:35Z,public,E-MTAB-2633_rev:CRI8,E-MTAB-2633_rev:CRI8,,,ArrayExpress,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fresh specimen,,,,,,,,,,,,,,,
ERR572159,ChIP-Seq,50,2513948600,PRJEB6906,SAMEA2677850,1481055523,CRUK-CI,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",ERX530904,Illumina HiSeq 2000,SINGLE,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2015-02-03T00:00:00Z,SAMEA2677850,ERP006568,2021-10-29T14:48:00Z,2,,,,,DVL3-11#1,non-identifiable human individual,,,CRI3,,,,human,2015-01-29,2018-11-16,wild type,H3K4me3,adult,liver,2015-01-29T17:02:59Z,2018-03-08T18:54:10Z,,Homo sapiens,,,,,,,,,,,,,,,,,,SAMEA2677850,Cambridge Institute - Cancer Research UK and University of Cambridge,2015-01-29T17:02:59Z,2018-03-08T18:54:10Z,public,E-MTAB-2633_rev:CRI3,E-MTAB-2633_rev:CRI3,,,ArrayExpress,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fresh specimen,,,,,,,,,,,,,,,
ERR572195,ChIP-Seq,50,1466990500,PRJEB6906,SAMEA2677889,776606764,CRUK-CI,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",ERX531010,Illumina HiSeq 2000,SINGLE,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2015-02-03T00:00:00Z,SAMEA2677889,ERP006568,2021-10-29T09:23:00Z,2,,,,,DVL3-10#12,non-identifiable human individual,,,CRI8,,,,human,2015-01-29,2018-11-16,wild type,input,adult,liver,2015-01-29T17:02:59Z,2018-03-08T18:47:35Z,,Homo sapiens,,,,,,,,,,,,,,,,,,SAMEA2677889,Cambridge Institute - Cancer Research UK and University of Cambridge,2015-01-29T17:02:59Z,2018-03-08T18:47:35Z,public,E-MTAB-2633_rev:CRI8,E-MTAB-2633_rev:CRI8,,,ArrayExpress,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fresh specimen,,,,,,,,,,,,,,,
ERR572219,ChIP-Seq,50,1126864800,PRJEB6906,SAMEA2677850,639584822,CRUK-CI,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",ERX530946,Illumina HiSeq 2000,SINGLE,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2015-02-03T00:00:00Z,SAMEA2677850,ERP006568,2021-10-29T09:21:00Z,2,,,,,DVL3-10#9,non-identifiable human individual,,,CRI3,,,,human,2015-01-29,2018-11-16,wild type,input,adult,liver,2015-01-29T17:02:59Z,2018-03-08T18:54:10Z,,Homo sapiens,,,,,,,,,,,,,,,,,,SAMEA2677850,Cambridge Institute - Cancer Research UK and University of Cambridge,2015-01-29T17:02:59Z,2018-03-08T18:54:10Z,public,E-MTAB-2633_rev:CRI3,E-MTAB-2633_rev:CRI3,,,ArrayExpress,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fresh specimen,,,,,,,,,,,,,,,
ERR572241,ChIP-Seq,50,2636379950,PRJEB6906,SAMEA2677867,1556163870,CRUK-CI,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",ERX530922,Illumina HiSeq 2000,SINGLE,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2015-02-03T00:00:00Z,SAMEA2677867,ERP006568,2021-10-29T12:11:00Z,2,,,,,DVL3-11#6,non-identifiable human individual,,,CRI6,,,,human,2015-01-29,2018-11-16,wild type,H3K27Ac,adult,liver,2015-01-29T17:02:59Z,2018-03-08T18:38:31Z,,Homo sapiens,,,,,,,,,,,,,,,,,,SAMEA2677867,Cambridge Institute - Cancer Research UK and University of Cambridge,2015-01-29T17:02:59Z,2018-03-08T18:38:31Z,public,E-MTAB-2633_rev:CRI6,E-MTAB-2633_rev:CRI6,,,ArrayExpress,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fresh specimen,,,,,,,,,,,,,,,
ERR572248,ChIP-Seq,50,1654222500,PRJEB6906,SAMEA2677867,965493270,CRUK-CI,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",ERX530993,Illumina HiSeq 2000,SINGLE,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2015-02-03T00:00:00Z,SAMEA2677867,ERP006568,2021-10-29T11:19:00Z,2,,,,,DVL3-11#2,non-identifiable human individual,,,CRI6,,,,human,2015-01-29,2018-11-16,wild type,H3K4me3,adult,liver,2015-01-29T17:02:59Z,2018-03-08T18:38:31Z,,Homo sapiens,,,,,,,,,,,,,,,,,,SAMEA2677867,Cambridge Institute - Cancer Research UK and University of Cambridge,2015-01-29T17:02:59Z,2018-03-08T18:38:31Z,public,E-MTAB-2633_rev:CRI6,E-MTAB-2633_rev:CRI6,,,ArrayExpress,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fresh specimen,,,,,,,,,,,,,,,
ERR572249,ChIP-Seq,50,1424576350,PRJEB6906,SAMEA2677866,810278201,CRUK-CI,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",ERX530932,Illumina HiSeq 2000,SINGLE,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2015-02-03T00:00:00Z,SAMEA2677866,ERP006568,2021-10-29T09:26:00Z,2,,,,,DVL3-10#11,non-identifiable human individual,,,CRI7,,,,human,2015-01-29,2018-11-16,wild type,input,adult,liver,2015-01-29T17:02:59Z,2018-03-08T18:38:31Z,,Homo sapiens,,,,,,,,,,,,,,,,,,SAMEA2677866,Cambridge Institute - Cancer Research UK and University of Cambridge,2015-01-29T17:02:59Z,2018-03-08T18:38:31Z,public,E-MTAB-2633_rev:CRI7,E-MTAB-2633_rev:CRI7,,,ArrayExpress,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fresh specimen,,,,,,,,,,,,,,,
ERR572270,ChIP-Seq,50,2838242950,PRJEB6906,SAMEA2677889,1758703707,CRUK-CI,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",ERX531021,Illumina HiSeq 2000,SINGLE,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2015-02-03T00:00:00Z,SAMEA2677889,ERP006568,2021-10-29T15:01:00Z,2,,,,,DVL3-11#4,non-identifiable human individual,,,CRI8,,,,human,2015-01-29,2018-11-16,wild type,H3K4me3,adult,liver,2015-01-29T17:02:59Z,2018-03-08T18:47:35Z,,Homo sapiens,,,,,,,,,,,,,,,,,,SAMEA2677889,Cambridge Institute - Cancer Research UK and University of Cambridge,2015-01-29T17:02:59Z,2018-03-08T18:47:35Z,public,E-MTAB-2633_rev:CRI8,E-MTAB-2633_rev:CRI8,,,ArrayExpress,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fresh specimen,,,,,,,,,,,,,,,
ERR572284,ChIP-Seq,50,1740490050,PRJEB6906,SAMEA2677866,1084794712,CRUK-CI,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",ERX530921,Illumina HiSeq 2000,SINGLE,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2015-02-03T00:00:00Z,SAMEA2677866,ERP006568,2021-10-29T14:01:00Z,2,,,,,DVL3-11#3,non-identifiable human individual,,,CRI7,,,,human,2015-01-29,2018-11-16,wild type,H3K4me3,adult,liver,2015-01-29T17:02:59Z,2018-03-08T18:38:31Z,,Homo sapiens,,,,,,,,,,,,,,,,,,SAMEA2677866,Cambridge Institute - Cancer Research UK and University of Cambridge,2015-01-29T17:02:59Z,2018-03-08T18:38:31Z,public,E-MTAB-2633_rev:CRI7,E-MTAB-2633_rev:CRI7,,,ArrayExpress,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fresh specimen,,,,,,,,,,,,,,,
ERR572285,ChIP-Seq,50,1783557950,PRJEB6906,SAMEA2677866,1051274432,CRUK-CI,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",ERX531004,Illumina HiSeq 2000,SINGLE,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2015-02-03T00:00:00Z,SAMEA2677866,ERP006568,2021-10-29T11:14:00Z,2,,,,,DVL3-11#7,non-identifiable human individual,,,CRI7,,,,human,2015-01-29,2018-11-16,wild type,H3K27Ac,adult,liver,2015-01-29T17:02:59Z,2018-03-08T18:38:31Z,,Homo sapiens,,,,,,,,,,,,,,,,,,SAMEA2677866,Cambridge Institute - Cancer Research UK and University of Cambridge,2015-01-29T17:02:59Z,2018-03-08T18:38:31Z,public,E-MTAB-2633_rev:CRI7,E-MTAB-2633_rev:CRI7,,,ArrayExpress,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fresh specimen,,,,,,,,,,,,,,,
